liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
3.0,1.0,63.2,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,63.2,,0,2018,2018.8333333333333,8301.02327183193,0,0,0,1,0,0,-1
3.0,2.0,60.35,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,60.35,,0,2018,2018.8333333333333,8302.478490060963,0,0,0,1,0,0,-1
4.0,3.0,68.34,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,68.34,,0,2018,2018.8333333333333,8010.454186048447,0,0,0,1,0,0,-1
4.0,2.0,66.42,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,66.42,,0,2018,2018.8333333333333,8150.434119180137,0,0,0,1,0,0,-1
2.0,3.0,42.52,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,42.52,,0,2018,2018.8333333333333,8404.351754894391,0,0,0,1,0,0,-1
3.0,5.0,55.18,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-19,55.18,Naramowice,0,2018,2018.9166666666667,8710.31278373555,0,0,0,1,0,0,15
1.0,1.0,57.18000000000001,5802852.405,6427017.423,Poznań,ul. Żorska,37K,,,,,1/1,True,2018-07-13,54.59,Starołęka-Minikowo-Marlewo,1,2018,2018.5,8641.271172792374,0,0,0,1,0,0,28
1.0,2.0,58.099999999999994,5802867.25,6427091.374,Poznań,ul. Żorska,37B,,,,,1/1,True,2018-07-13,54.37,Starołęka-Minikowo-Marlewo,1,2018,2018.5,8626.864972424752,0,0,0,1,0,0,28
2.0,4.0,46.29,5813205.96,6428761.59,Poznań,ul. Sielawy,19E,,,,,1/1,True,2018-12-18,42.68,Naramowice,1,2018,2018.9166666666667,8599.442978209263,0,0,0,1,0,0,15
4.0,3.0,67.9,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,67.9,,0,2018,2018.8333333333333,8174.340135092908,0,0,0,1,0,0,-1
2.0,2.0,34.08,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-19,34.08,Naramowice,0,2018,2018.9166666666667,8500.646462471619,0,0,0,1,0,0,15
5.0,3.0,84.4,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-04,84.4,,0,2018,2018.9166666666667,7828.471030078078,0,0,0,1,0,0,-1
4.0,2.0,73.61,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-03,73.61,,0,2018,2018.9166666666667,8201.311427817653,0,0,0,1,0,0,-1
3.0,5.0,59.42,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,59.42,Naramowice,0,2018,2018.9166666666667,8937.144886450325,0,0,0,1,0,0,15
4.0,2.0,67.68,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-11-30,67.68,,0,2018,2018.8333333333333,8313.252826109132,0,0,0,1,0,0,-1
3.0,3.0,51.08,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,48.47,Naramowice,1,2018,2018.9166666666667,8694.797551848134,0,0,0,1,0,0,15
3.0,5.0,43.32,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-05,43.32,Główna,0,2018,2018.8333333333333,9124.133379632507,0,0,0,1,0,0,7
2.0,5.0,31.119999999999997,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,29.63,Naramowice,1,2018,2018.9166666666667,8624.486042588689,0,0,0,1,0,0,15
4.0,3.0,85.15,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-12-04,85.15,,0,2018,2018.9166666666667,7911.315212044953,0,0,0,1,0,0,-1
1.0,3.0,21.1,5806843.152,6431906.797,Poznań,ul. Żelazna,10,,,,,1/1,True,2018-07-09,21.1,Antoninek-Zieliniec-Kobylepole,0,2018,2018.5,10666.179171015472,0,0,0,1,0,0,0
2.0,2.0,42.86,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-04,42.86,,0,2018,2018.9166666666667,8266.722682659974,0,0,0,1,0,0,-1
2.0,2.0,43.45,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-11,43.45,,0,2018,2018.9166666666667,8399.45437782203,0,0,0,1,0,0,-1
3.0,1.0,63.14,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-11,63.14,,0,2018,2018.9166666666667,8499.775604933739,0,0,0,1,0,0,-1
2.0,1.0,34.16,5814424.125,6422467.755,Poznań,ul. Johanna Wolfganga Goethego,19A,,,,,1/1,True,2018-12-14,34.16,,0,2018,2018.9166666666667,8502.470226974305,0,0,0,1,0,0,-1
3.0,2.0,67.65,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-21,67.65,,0,2018,2018.9166666666667,7997.186809630792,0,0,0,1,0,0,-1
4.0,3.0,67.57,5814383.19,6422500.604,Poznań,ul. Johanna Wolfganga Goethego,19,,,,,1/1,True,2018-12-21,67.57,,0,2018,2018.9166666666667,8128.743829186515,0,0,0,1,0,0,-1
4.0,6.0,79.4,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-20,79.4,Wilda,0,2018,2018.9166666666667,10590.781875436227,0,0,0,1,0,0,33
3.0,1.0,49.62,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-05,49.62,Główna,0,2018,2018.8333333333333,8452.706211851868,0,0,0,1,0,0,7
3.0,5.0,74.61,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,74.61,Naramowice,0,2018,2018.9166666666667,8602.841635414827,0,0,0,1,0,0,15
2.0,4.0,35.02,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,35.02,Naramowice,0,2018,2018.9166666666667,9659.37021097408,0,0,0,1,0,0,15
4.0,5.0,96.11,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-19,93.63,Naramowice,1,2018,2018.9166666666667,8144.4484451634435,0,0,0,1,0,0,15
3.0,2.0,64.82,5813520.25,6426166.381,Poznań,ul. Karola Kurpińskiego,10,,,,,1/1,True,2018-08-30,64.82,Piątkowo,0,2018,2018.5833333333333,8785.619897554738,0,0,0,1,0,0,21
3.0,3.0,57.11,5807559.425,6426505.17,Poznań,ul. Przemysłowa,33,,,,,1/1,True,2018-08-23,57.11,Wilda,0,2018,2018.5833333333333,10118.148546096681,0,0,0,1,0,0,33
2.0,2.0,57.57,5802852.405,6427017.423,Poznań,ul. Żorska,37K,,,,,1/1,True,2018-08-03,53.84,Starołęka-Minikowo-Marlewo,1,2018,2018.5833333333333,8628.528633847915,0,0,0,1,0,0,28
1.0,2.0,58.0,5802953.655,6427046.597,Poznań,ul. Żorska,37G,,,,,1/1,True,2018-08-14,54.26,Starołęka-Minikowo-Marlewo,1,2018,2018.5833333333333,8874.00709491648,0,0,0,1,0,0,28
3.0,3.0,32.15,5806813.065,6422975.043,Poznań,ul. Junacka,13,,,,,1/1,True,2018-11-19,32.15,Grunwald Południe,0,2018,2018.8333333333333,10311.103137917062,0,0,0,1,0,0,3
3.0,1.0,44.4,5806813.065,6422975.043,Poznań,ul. Junacka,21,,,,,1/1,True,2018-11-15,44.4,Grunwald Południe,0,2018,2018.8333333333333,9418.447869463305,0,0,0,1,0,0,3
1.0,2.0,57.989999999999995,5802852.405,6427017.423,Poznań,ul. Żorska,37K,,,,,1/1,True,2018-08-28,54.26,Starołęka-Minikowo-Marlewo,1,2018,2018.5833333333333,8686.74335323453,0,0,0,1,0,0,28
3.0,1.0,44.38,5806813.065,6422975.043,Poznań,ul. Junacka,11,,,,,1/1,True,2018-11-28,44.38,Grunwald Południe,0,2018,2018.8333333333333,9936.657361400265,0,0,0,1,0,0,3
3.0,1.0,71.52000000000001,5802919.99,6427037.252,Poznań,ul. Żorska,37H,,,,,1/1,True,2018-08-21,67.62,Starołęka-Minikowo-Marlewo,1,2018,2018.5833333333333,8270.807141481107,0,0,0,1,0,0,28
3.0,2.0,65.83,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-09-25,65.83,Rataje,0,2018,2018.6666666666667,10928.361072645606,0,0,0,1,0,0,24
3.0,3.0,56.69,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-19,56.69,Naramowice,0,2018,2018.9166666666667,8524.407540726612,0,0,0,1,0,0,15
3.0,3.0,65.79,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-09-27,65.79,Rataje,0,2018,2018.6666666666667,11206.140880747567,0,0,0,1,0,0,24
2.0,4.0,36.75,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-05,36.75,Główna,0,2018,2018.8333333333333,9047.740691349689,0,0,0,1,0,0,7
2.0,2.0,39.16,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-19,37.41,Naramowice,1,2018,2018.9166666666667,8681.654303479654,0,0,0,1,0,0,15
2.0,3.0,35.02,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,35.02,Naramowice,0,2018,2018.9166666666667,9434.173142003297,0,0,0,1,0,0,15
1.0,1.0,57.59,5802886.075,6427026.83,Poznań,ul. Żorska,37J,,,,,1/1,True,2018-08-21,54.59,Starołęka-Minikowo-Marlewo,1,2018,2018.5833333333333,8346.896049893796,0,0,0,1,0,0,28
3.0,3.0,63.98,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-09-27,63.98,Rataje,0,2018,2018.6666666666667,10484.650106710202,0,0,0,1,0,0,24
3.0,3.0,47.580000000000005,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,45.63,Naramowice,1,2018,2018.9166666666667,8684.657731954125,0,0,0,1,0,0,15
3.0,2.0,48.44,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,48.44,Naramowice,0,2018,2018.9166666666667,8459.187159836853,0,0,0,1,0,0,15
2.0,5.0,31.55,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-20,29.48,Naramowice,1,2018,2018.9166666666667,9484.812323420954,0,0,0,1,0,0,15
3.0,4.0,64.7,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-05,64.7,Główna,0,2018,2018.8333333333333,8667.75120220749,0,0,0,1,0,0,7
2.0,3.0,46.970000000000006,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,45.2,Naramowice,1,2018,2018.9166666666667,8238.890326635556,0,0,0,1,0,0,15
2.0,1.0,43.61,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-06,43.61,Główna,0,2018,2018.8333333333333,8680.942768312383,0,0,0,1,0,0,7
2.0,2.0,47.7,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-09-27,47.7,Rataje,0,2018,2018.6666666666667,10449.073563160224,0,0,0,1,0,0,24
3.0,5.0,54.86,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-06,54.86,Główna,0,2018,2018.8333333333333,9124.174803951282,0,0,0,1,0,0,7
2.0,4.0,33.87,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,33.87,Naramowice,0,2018,2018.9166666666667,9561.8418491259,0,0,0,1,0,0,15
3.0,5.0,67.09,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-09-27,67.09,Rataje,0,2018,2018.6666666666667,10017.48540232626,0,0,0,1,0,0,24
3.0,5.0,66.99,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-09-28,66.99,Rataje,0,2018,2018.6666666666667,11416.949024580756,0,0,0,1,0,0,24
3.0,4.0,60.51,5813166.55,6428755.223,Poznań,ul. Sielawy,19C,,,,,1/1,True,2018-12-20,58.23,Naramowice,1,2018,2018.9166666666667,8683.582557641728,0,0,0,1,0,0,15
3.0,1.0,69.41000000000001,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-09-28,65.65,Rataje,1,2018,2018.6666666666667,9886.479739133363,0,0,0,1,0,0,24
2.0,2.0,44.720000000000006,5813166.55,6428755.223,Poznań,ul. Sielawy,19C,,,,,1/1,True,2018-12-20,42.52,Naramowice,1,2018,2018.9166666666667,9143.152210531918,0,0,0,1,0,0,15
4.0,3.0,81.81,5808179.58,6427289.45,Poznań,ul. Kwiatowa,5,,,,,1/1,True,2018-10-19,81.81,Stare Miasto,0,2018,2018.75,7433.179595876382,0,0,0,1,0,0,26
2.0,5.0,43.22,5808179.58,6427289.45,Poznań,ul. Kwiatowa,5,,,,,1/1,True,2018-10-25,43.22,Stare Miasto,0,2018,2018.75,8440.634604220315,0,0,0,1,0,0,26
4.0,3.0,65.63,5808179.58,6427289.45,Poznań,ul. Kwiatowa,5,,,,,1/1,True,2018-11-15,65.63,Stare Miasto,0,2018,2018.8333333333333,7643.803708106656,0,0,0,1,0,0,26
4.0,5.0,88.87,5808179.58,6427289.45,Poznań,ul. Kwiatowa,5,,,,,1/1,True,2018-11-16,88.87,Stare Miasto,0,2018,2018.8333333333333,6842.6738239973765,0,0,0,1,0,0,26
3.0,3.0,55.8,5814108.445,6425500.844,Poznań,ul. Franciszka Stróżyńskiego,11,,,,,1/1,True,2018-08-21,55.8,Piątkowo,0,2018,2018.5833333333333,8363.581708083415,0,0,0,1,0,0,21
3.0,4.0,58.58,5808277.545,6427449.12,Poznań,ul. Strzelecka,25,,,,,1/1,True,2018-08-09,58.58,Stare Miasto,0,2018,2018.5833333333333,5020.563168985037,0,0,0,1,0,0,26
2.0,1.0,43.48,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-07,43.48,Główna,0,2018,2018.8333333333333,9735.009409072385,0,0,0,1,0,0,7
2.0,5.0,56.85,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-27,56.85,Wilda,0,2018,2018.8333333333333,10597.419152205983,0,0,0,1,0,0,33
2.0,4.0,59.95,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-27,59.95,Wilda,0,2018,2018.8333333333333,9959.926100672168,0,0,0,1,0,0,33
2.0,3.0,56.42,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-27,56.42,Wilda,0,2018,2018.8333333333333,9376.205510075717,0,0,0,1,0,0,33
3.0,2.0,47.17,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-08,47.17,Główna,0,2018,2018.8333333333333,8682.537737245979,0,0,0,1,0,0,7
3.0,2.0,70.17999999999999,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4E,,,,,1/1,True,2018-09-28,66.02,Rataje,1,2018,2018.6666666666667,9611.980619096941,0,0,0,1,0,0,24
1.0,2.0,39.12,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-29,39.12,Wilda,0,2018,2018.8333333333333,8687.821709221658,0,0,0,1,0,0,33
2.0,1.0,40.19,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4E,,,,,1/1,True,2018-10-02,40.19,Rataje,0,2018,2018.75,10544.272743639676,0,0,0,1,0,0,24
3.0,4.0,64.12,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-10-08,64.12,Rataje,0,2018,2018.75,10577.58537716932,0,0,0,1,0,0,24
3.0,6.0,46.37,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-04,46.37,Wilda,0,2018,2018.9166666666667,10811.941014964183,0,0,0,1,0,0,33
3.0,1.0,48.23,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-13,48.23,Główna,0,2018,2018.8333333333333,8519.42087008573,0,0,0,1,0,0,7
2.0,3.0,43.9,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-10-09,40.23,Rataje,1,2018,2018.75,11232.917885298368,0,0,0,1,0,0,24
2.0,3.0,31.01,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-19,31.01,Wilda,0,2018,2018.9166666666667,9147.63359608126,0,0,0,1,0,0,33
2.0,2.0,32.91,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-19,32.91,Wilda,0,2018,2018.9166666666667,9285.753401593442,0,0,0,1,0,0,33
3.0,4.0,47.0,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-13,47.0,Główna,0,2018,2018.8333333333333,8682.729191664814,0,0,0,1,0,0,7
2.0,1.0,47.13,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-10-16,47.13,Rataje,0,2018,2018.75,10408.894703307904,0,0,0,1,0,0,24
1.0,2.0,34.79,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-27,34.79,Wilda,0,2018,2018.9166666666667,9405.80344679458,0,0,0,1,0,0,33
3.0,6.0,70.61999999999999,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-10-24,66.99,Rataje,1,2018,2018.75,10701.6482198629,0,0,0,1,0,0,24
3.0,1.0,58.82,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4F,,,,,1/1,True,2018-10-11,55.07,Rataje,1,2018,2018.75,10675.623230172077,0,0,0,1,0,0,24
3.0,5.0,58.26,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4F,,,,,1/1,True,2018-10-11,54.54,Rataje,1,2018,2018.75,11309.250966539304,0,0,0,1,0,0,24
2.0,5.0,48.34,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4F,,,,,1/1,True,2018-10-11,44.38,Rataje,1,2018,2018.75,11147.901629419226,0,0,0,1,0,0,24
2.0,1.0,35.43,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-07,35.43,Wilda,0,2018,2018.9166666666667,8697.418086043002,0,0,0,1,0,0,33
2.0,4.0,33.32,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-07,33.32,Wilda,0,2018,2018.9166666666667,10156.52259714765,0,0,0,1,0,0,33
1.0,5.0,37.42,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-07,37.42,Wilda,0,2018,2018.9166666666667,10592.155807449404,0,0,0,1,0,0,33
2.0,4.0,40.73,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-12-07,40.73,Wilda,0,2018,2018.9166666666667,10041.378585373317,0,0,0,1,0,0,33
3.0,4.0,43.68,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-13,43.68,Główna,0,2018,2018.8333333333333,8971.965783669066,0,0,0,1,0,0,7
3.0,4.0,49.48,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-14,49.48,Główna,0,2018,2018.8333333333333,8683.300163647345,0,0,0,1,0,0,7
3.0,2.0,47.73,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-16,47.73,Wilda,0,2018,2018.8333333333333,8845.368171657172,0,0,0,1,0,0,33
4.0,6.0,117.03,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-26,117.03,Wilda,0,2018,2018.8333333333333,11622.121836461927,0,0,0,1,0,0,33
1.0,4.0,28.73,5809085.74,6426971.274,Poznań,ul. 23 Lutego,11,,,,,1/1,True,2018-08-28,28.73,Stare Miasto,0,2018,2018.5833333333333,13533.954642008222,0,0,0,1,0,0,26
4.0,5.0,75.98,5810161.9,6422767.135,Poznań,ul. Janusza Meissnera,2E,,,,,1/1,True,2018-08-21,75.98,Wola,0,2018,2018.5833333333333,9275.972439874333,0,0,0,1,0,0,35
2.0,2.0,35.11,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-14,35.11,Główna,0,2018,2018.8333333333333,9048.251130014009,0,0,0,1,0,0,7
2.0,4.0,43.69,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-14,43.69,Główna,0,2018,2018.8333333333333,8895.975657079047,0,0,0,1,0,0,7
2.0,1.0,56.120000000000005,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-10-30,52.84,Rataje,1,2018,2018.75,9201.896810817121,0,0,0,1,0,0,24
3.0,2.0,66.11,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-11-20,66.11,Rataje,0,2018,2018.8333333333333,9082.020978913788,0,0,0,1,0,0,24
3.0,4.0,70.7,5808045.794,6424633.069,Poznań,ul. Wojskowa,3D,,,,,1/1,True,2018-12-20,64.4,Łazarz,1,2018,2018.9166666666667,8512.341066527586,0,0,0,1,0,0,38
2.0,5.0,40.4,5808277.545,6427449.12,Poznań,ul. Strzelecka,25,,,,,1/1,True,2018-10-09,40.4,Stare Miasto,0,2018,2018.75,2869.1376205237016,0,0,0,1,0,0,26
5.0,3.0,70.17,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-15,70.17,Główna,0,2018,2018.8333333333333,8820.053595420555,0,0,0,1,0,0,7
3.0,3.0,46.08,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-26,46.08,Wilda,0,2018,2018.8333333333333,9782.74133891086,0,0,0,1,0,0,33
2.0,3.0,34.62,5807762.145,6426783.643,Poznań,ul. Różana,19,,,,,1/1,True,2018-11-16,34.62,Wilda,0,2018,2018.8333333333333,9989.576458254947,0,0,0,1,0,0,33
2.0,5.0,47.18,5808277.545,6427449.12,Poznań,ul. Strzelecka,25,,,,,1/1,True,2018-10-09,47.18,Stare Miasto,0,2018,2018.75,4469.805675974859,0,0,0,1,0,0,26
5.0,2.0,144.56,5809195.355,6424948.742,Poznań,ul. Augustyna Szamarzewskiego,32,,,,,1/1,True,2018-08-07,108.69,Jeżyce,1,2018,2018.5833333333333,4896.751558358962,0,0,0,1,0,0,8
2.0,1.0,41.04,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-11-08,41.04,Rataje,0,2018,2018.8333333333333,9861.11191503849,0,0,0,1,0,0,24
2.0,3.0,47.85,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,47.85,Naramowice,0,2018,2018.9166666666667,8604.676271476304,0,0,0,1,0,0,15
2.0,1.0,42.71,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-19,42.71,Naramowice,0,2018,2018.9166666666667,8378.165148485412,0,0,0,1,0,0,15
2.0,4.0,45.02,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-20,45.02,Naramowice,0,2018,2018.9166666666667,8635.945135952907,0,0,0,1,0,0,15
3.0,2.0,47.72,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-15,47.72,Główna,0,2018,2018.8333333333333,8682.697950663716,0,0,0,1,0,0,7
2.0,4.0,46.68000000000001,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4B,,,,,1/1,True,2018-11-27,41.02,Rataje,1,2018,2018.8333333333333,10764.038276247615,0,0,0,1,0,0,24
4.0,6.0,90.2,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4F,,,,,1/1,True,2018-11-28,86.18,Rataje,1,2018,2018.8333333333333,12270.550761868999,0,0,0,1,0,0,24
2.0,5.0,27.48,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-15,27.48,Główna,0,2018,2018.8333333333333,9278.143296764689,0,0,0,1,0,0,7
2.0,4.0,47.8,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-19,47.8,Naramowice,0,2018,2018.9166666666667,9139.272894040807,0,0,0,1,0,0,15
3.0,1.0,52.3,5809390.187,6429564.853,Poznań,ul. św. Michała,39/41,,,,,1/1,True,2018-10-12,52.3,Ostrów Tumski-Śródka-Zawady-Komandoria,0,2018,2018.75,5960.487572247872,0,0,0,1,0,0,20
2.0,4.0,43.15,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-15,43.15,Główna,0,2018,2018.8333333333333,8683.372721318494,0,0,0,1,0,0,7
2.0,2.0,38.94,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-19,38.94,Główna,0,2018,2018.8333333333333,9047.84781164305,0,0,0,1,0,0,7
2.0,3.0,47.67,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-12-07,47.67,Rataje,0,2018,2018.9166666666667,9553.466565314833,0,0,0,1,0,0,24
2.0,5.0,34.26,5810459.355,6429782.997,Poznań,ul. Smolna,13E,,,,,1/1,True,2018-11-19,34.26,Główna,0,2018,2018.8333333333333,9276.38922081282,0,0,0,1,0,0,7
3.0,4.0,61.05,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-12-07,61.05,Rataje,0,2018,2018.9166666666667,9419.34456797121,0,0,0,1,0,0,24
3.0,5.0,65.73,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4A,,,,,1/1,True,2018-12-07,65.73,Rataje,0,2018,2018.9166666666667,10845.692596645607,0,0,0,1,0,0,24
1.0,4.0,32.85,5813166.55,6428755.223,Poznań,ul. Sielawy,19C,,,,,1/1,True,2018-12-19,30.9,Naramowice,1,2018,2018.9166666666667,9645.183111164775,0,0,0,1,0,0,15
3.0,1.0,65.88,5807821.455,6429851.325,Poznań,ul. Wołkowyska,4D,,,,,1/1,True,2018-12-21,65.88,Rataje,0,2018,2018.9166666666667,9736.50724762308,0,0,0,1,0,0,24
3.0,2.0,61.36,5813178.63,6428806.247,Poznań,ul. Sielawy,19D,,,,,1/1,True,2018-12-19,58.82,Naramowice,1,2018,2018.9166666666667,8728.443121677441,0,0,0,1,0,0,15
2.0,2.0,45.09,5813127.885,6428712.831,Poznań,ul. Sielawy,19,,,,,1/1,True,2018-12-19,45.09,Naramowice,0,2018,2018.9166666666667,8147.873504811076,0,0,0,1,0,0,15
3.0,13.0,57.3,5808162.48,6422704.456,Poznań,ul. Bułgarska,59A,,,,,1/1,True,2018-12-17,57.3,Ławica,0,2018,2018.9166666666667,8694.633582437165,0,0,0,1,0,0,37
