liczba_izb,nr_kondygnacji,calkowita_powierzchnia,wsp_x,wsp_y,adres_miejscowosc,adres_ulica,adres_numer,bud_id,dzialka_id,dzialka_mpzp,dzialka_sposob_uzytkowania,n_udzial_str,is_market_transaction,data_dokumentu,powierzchnia_final,osiedle,ma_pomieszczenia_przynalezne,rok,rok_miesiac_float,cena_za_m2,odl_do_centrum,metry_na_izbe,wibor_3m,srednie_wynagrodzenie,is_pierwotny,is_uzytkowanie_wieczyste,sprzedajacy_firma,sprzedajacy_jst,sprzedajacy_osoba,is_wielorodzinny,osiedle_cat
1.0,3.0,25.45,5806743.523,6426039.145,Poznań,ul. Antoniego Kosińskiego,21,,,,,1/1,True,2013-12-23,25.45,Wilda,0,2013,2013.9166666666667,7746.391949243906,2.2076099314655275,25.45,2.67,4025.0,0,0,1,0,0,0,33
2.0,2.0,26.62,5808948.174,6423387.928,Poznań,ul. Modra,21,,,,,1/1,True,2013-12-18,26.62,Grunwald Północ,0,2013,2013.9166666666667,9738.497412719993,3.9042528853434866,13.31,2.67,4025.0,0,0,1,0,0,0,4
2.0,4.0,51.699999999999996,5806748.118,6425886.478,Poznań,ul. Robocza,39,,,,,1/1,True,2013-12-12,49.3,Wilda,1,2013,2013.9166666666667,8784.980810912431,2.2928458602890727,24.65,2.67,4025.0,0,0,1,0,0,0,33
2.0,3.0,54.0,5807311.634,6425406.694,Poznań,ul. Marcelego Mottego,8,,,,,1/1,True,2013-12-06,42.0,Łazarz,1,2013,2013.9166666666667,4989.626197903029,2.2537393357355717,21.0,2.67,4025.0,0,0,1,0,0,0,38
3.0,4.0,53.5,5811751.956,6426314.827,Poznań,os. Powstańców Warszawy,5,,,,,1/1,True,2013-12-13,49.3,Winiary,1,2013,2013.9166666666667,7840.359218341203,3.3202047497116705,16.433333333333334,2.67,4025.0,0,0,1,0,0,0,34
2.0,0.0,54.7,5814736.061,6425110.854,Poznań,ul. Teofila Mateckiego,24,,,,,1/1,True,2013-12-30,54.7,Piątkowo Północ,0,2013,2013.9166666666667,9648.840423326594,6.531363234603811,27.35,2.67,4025.0,0,0,1,0,0,0,22
2.0,3.0,35.9,5813042.11,6428469.122,Poznań,ul. Sielawy,6,,,,,1/1,True,2013-12-27,35.9,Naramowice,0,2013,2013.9166666666667,7740.020583067155,4.625762156314898,17.95,2.67,4025.0,0,0,1,0,0,0,15
3.0,3.0,40.9,5809197.174,6423101.69,Poznań,ul. Bułgarska,150c,,,,,1/1,True,2013-12-27,37.47,Grunwald Północ,1,2013,2013.9166666666667,7001.426672738823,4.2188325510072415,12.49,2.67,4025.0,0,0,1,0,0,0,4
4.0,1.0,98.03,5809477.043,6425094.155,Poznań,ul. Jana Henryka Dąbrowskiego,76,,,,,1/1,True,2013-11-29,98.03,Jeżyce,0,2013,2013.8333333333333,4513.042159346477,2.3598749623737,24.5075,2.67,4025.0,0,0,1,0,0,0,8
4.0,2.0,47.2,5806326.395,6428274.269,Poznań,os. Rzeczypospolitej,51,,,,,1/1,True,2013-11-22,47.2,Rataje,0,2013,2013.8333333333333,7975.414756064397,2.459491935048791,11.8,2.67,4025.0,0,0,1,0,0,0,24
4.0,3.0,53.3,5807289.014,6428675.97,Poznań,os. Jagiellońskie,7,,,,,1/1,True,2013-12-13,53.3,Rataje,0,2013,2013.9166666666667,8882.928440711248,1.9012241883918708,13.325,2.67,4025.0,0,0,1,0,0,0,24
5.0,0.0,74.3,5805878.445,6429249.54,Poznań,os. Stare Żegrze,60,,,,,1/1,True,2013-12-06,74.3,Żegrze,0,2013,2013.9166666666667,6476.739254942169,3.341369264908314,14.86,2.67,4025.0,0,0,1,0,0,0,40
2.0,1.0,43.61,5809258.947,6428762.542,Poznań,ul. Gdańska,8,,,,,1/1,True,2013-12-18,36.96,Ostrów Tumski-Śródka-Zawady-Komandoria,1,2013,2013.9166666666667,6447.033849984131,1.6387019228927397,18.48,2.67,4025.0,0,0,1,0,0,0,20
2.0,9.0,29.8,5806633.346,6428785.58,Poznań,os. Powstań Narodowych,35,,,,,1/1,True,2013-11-26,29.8,Rataje,0,2013,2013.8333333333333,7865.823849639822,2.459285846115301,14.9,2.67,4025.0,0,0,1,0,0,0,24
4.0,4.0,58.5,5806286.823,6428240.509,Poznań,os. Rzeczypospolitej,48,,,,,1/1,True,2013-12-06,58.5,Rataje,0,2013,2013.9166666666667,6899.236224260977,2.4823601697571878,14.625,2.67,4025.0,0,0,1,0,0,0,24
3.0,4.0,37.69,5806029.749,6428664.214,Poznań,os. Bohaterów II Wojny Światowej,32,,,,,1/1,True,2013-11-22,37.69,Rataje,0,2013,2013.8333333333333,9349.389497323678,2.8986631641820932,12.563333333333333,2.67,4025.0,0,0,1,0,0,0,24
2.0,1.0,35.41,5809577.809,6424501.618,Poznań,ul. Stanisława Przybyszewskiego,12,,,,,1/1,True,2013-12-10,31.09,Ogrody,1,2013,2013.9166666666667,10734.980776732866,2.9488705510338695,15.545,2.67,4025.0,0,0,1,0,0,0,19
3.0,5.0,39.7,5806557.988,6423953.993,Poznań,ul. Augustyna Kordeckiego,1,,,,,1/1,True,2013-12-13,37.2,Górczyn,1,2013,2013.9166666666667,9597.727811975956,3.8839618977900896,12.4,2.67,4025.0,0,0,1,0,0,0,5
3.0,4.0,43.34,5806600.901,6427967.168,Poznań,os. Piastowskie,103,,,,,1/1,True,2013-12-23,43.34,Rataje,0,2013,2013.9166666666667,6697.86257812138,2.0906643102513294,14.446666666666667,2.67,4025.0,0,0,1,0,0,0,24
1.0,2.0,38.8,5807947.592,6429022.316,Poznań,ul. Polanka,7h,,,,,1/1,True,2013-12-13,38.8,Rataje,0,2013,2013.9166666666667,8881.877561902986,1.856792592318744,38.8,2.67,4025.0,0,0,1,0,0,0,24
4.0,3.0,102.8,5809088.651,6425645.713,Poznań,ul. Mikołaja Reja,2,,,,,1/1,True,2013-12-17,102.8,Jeżyce,0,2013,2013.9166666666667,4832.149884696405,1.7080175379835818,25.7,2.67,4025.0,0,0,1,0,0,0,8
1.0,2.0,33.9,5807139.454,6422327.295,Poznań,ul. Grunwaldzka,160,,,,,1/1,True,2013-12-23,33.9,Grunwald Południe,0,2013,2013.9166666666667,8471.407310762925,5.150480158512636,33.9,2.67,4025.0,0,0,1,0,0,0,3
3.0,3.0,54.55,5808112.235,6423428.614,Poznań,ul. Husarska,8,,,,,1/1,True,2013-12-16,54.55,Grunwald Południe,0,2013,2013.9166666666667,6402.820052304527,3.8730827202348608,18.183333333333334,2.67,4025.0,0,0,1,0,0,0,3
1.0,2.0,24.8,5807018.292,6430884.987,Poznań,ul. Bliźniąt,14b,,,,,1/1,True,2013-12-09,24.8,Chartowo,0,2013,2013.9166666666667,10640.959095886386,3.931462738683592,24.8,2.67,4025.0,0,0,1,0,0,0,1
1.0,3.0,36.410000000000004,5807019.888,6429574.313,Poznań,ul. Milczańska,16b,,,,,1/1,True,2013-12-16,30.51,Rataje,1,2013,2013.9166666666667,17298.969883840207,2.775615046152397,30.51,2.67,4025.0,0,0,1,0,0,0,24
5.0,5.0,66.2,5806550.409,6422380.214,Poznań,ul. Jawornicka,11a,,,,,1/1,True,2013-12-16,63.5,Grunwald Południe,1,2013,2013.9166666666667,6649.342628736564,5.295557326815623,12.7,2.67,4025.0,0,0,1,0,0,0,3
3.0,12.0,55.4,5805168.16,6429344.805,Poznań,os. Orła Białego,43,,,,,1/1,True,2013-12-30,55.4,Żegrze,0,2013,2013.9166666666667,4203.054559003755,3.9853503973938116,18.466666666666665,2.67,4025.0,0,0,1,0,0,0,40
3.0,2.0,52.2,5807124.073,6429606.369,Poznań,ul. Milczańska,14e,,,,,1/1,True,2013-12-23,52.2,Rataje,0,2013,2013.9166666666667,9962.259203135462,2.745849937504626,17.400000000000002,2.67,4025.0,0,0,1,0,0,0,24
3.0,0.0,44.06,5804541.287,6426018.437,Poznań,ul. Dębowa,57,,,,,1/1,True,2013-12-30,44.06,Zielony Dębiec,0,2013,2013.9166666666667,8455.713938041143,4.223083630032229,14.686666666666667,2.67,4025.0,0,0,1,0,0,0,36
3.0,2.0,47.6,5806115.009,6424267.849,Poznań,ul. Daleka,7e,,,,,1/1,True,2014-02-01,47.6,Górczyn,0,2014,2014.0833333333333,7468.1333288875385,3.883468959428016,15.866666666666667,2.67,3942.0,0,0,1,0,0,0,5
3.0,10.0,40.099999999999994,5806751.772,6423625.589,Poznań,ul. Pogodna,57/59,,,,,1/1,True,2014-01-20,37.8,Grunwald Południe,1,2014,2014.0,7063.503753410048,4.078010734251841,12.6,2.67,3942.0,0,0,1,0,0,0,3
3.0,2.0,78.6,5811325.131,6425006.028,Poznań,ul. Dojazd,6,,,,,1/1,True,2013-12-20,64.8,Sołacz,1,2013,2013.9166666666667,5929.031130224277,3.5660347259040663,21.599999999999998,2.67,4025.0,0,0,1,0,0,0,25
3.0,2.0,48.7,5815062.735,6425588.962,Poznań,os. Jana III Sobieskiego,10,,,,,1/1,True,2013-12-27,48.7,Piątkowo Północ,0,2013,2013.9166666666667,8893.214660738868,6.704611834626283,16.233333333333334,2.67,4025.0,0,0,1,0,0,0,22
3.0,3.0,44.9,5813354.663,6428407.359,Poznań,ul. Naramowicka,173,,,,,1/1,True,2013-12-11,44.9,Naramowice,0,2013,2013.9166666666667,8885.263578349466,4.91375728869732,14.966666666666667,2.67,4025.0,0,0,1,0,0,0,15
4.0,3.0,62.85,5806017.454,6429619.625,Poznań,os. Stare Żegrze,108,,,,,1/1,True,2013-12-20,62.85,Żegrze,0,2013,2013.9166666666667,5927.7447272886675,3.468994887813969,15.7125,2.67,4025.0,0,0,1,0,0,0,40
4.0,1.0,47.2,5805765.147,6428589.309,Poznań,os. Armii Krajowej,68,,,,,1/1,True,2013-12-19,47.2,Rataje,0,2013,2013.9166666666667,9060.728929054603,3.1009220029174447,11.8,2.67,4025.0,0,0,1,0,0,0,24
1.0,4.0,30.3,5807139.454,6422327.295,Poznań,ul. Grunwaldzka,160,,,,,1/1,True,2013-12-19,30.3,Grunwald Południe,0,2013,2013.9166666666667,8555.736010779083,5.150480158512636,30.3,2.67,4025.0,0,0,1,0,0,0,3
3.0,2.0,42.7,5804394.552,6425590.094,Poznań,ul. Żurawinowa,10,,,,,1/1,True,2013-12-11,42.7,Zielony Dębiec,0,2013,2013.9166666666667,7488.98358300928,4.505384247563822,14.233333333333334,2.67,4025.0,0,0,1,0,0,0,36
3.0,1.0,55.0,5806115.009,6424267.849,Poznań,ul. Daleka,5a,,,,,1/1,True,2013-12-17,55.0,Górczyn,0,2013,2013.9166666666667,7338.2785294412215,3.883468959428016,18.333333333333332,2.67,4025.0,0,0,1,0,0,0,5
4.0,0.0,65.1,5807308.388,6430238.102,Poznań,os. Tysiąclecia,21,,,,,1/1,True,2013-12-16,62.9,Chartowo,1,2013,2013.9166666666667,6169.825717244515,3.222604712160207,15.725,2.67,4025.0,0,0,1,0,0,0,1
4.0,2.0,95.6,5807018.292,6430884.987,Poznań,ul. Bliźniąt,14b,,,,,1/1,True,2014-01-16,95.6,Chartowo,0,2014,2014.0,8930.758187785523,3.931462738683592,23.9,2.67,3942.0,0,0,1,0,0,0,1
4.0,4.0,63.9,5813897.884,6426739.351,Poznań,os. Bolesława Śmiałego,9,,,,,1/1,True,2013-12-20,63.9,Piątkowo,0,2013,2013.9166666666667,6267.616006546944,5.3513126674616425,15.975,2.67,4025.0,0,0,1,0,0,0,21
5.0,2.0,61.2,5805804.602,6428323.5,Poznań,os. Armii Krajowej,26,,,,,1/1,True,2013-12-18,61.2,Rataje,0,2013,2013.9166666666667,6772.412028962061,2.9609405502144353,12.24,2.67,4025.0,0,0,1,0,0,0,24
2.0,5.0,36.5,5809326.289,6427763.45,Poznań,ul. Grochowe Łąki,2,,,,,1/1,True,2013-12-23,36.5,Stare Miasto,0,2013,2013.9166666666667,9271.439364383587,0.89795109034953,18.25,2.67,4025.0,0,0,1,0,0,0,26
3.0,6.0,50.6,5809262.258,6429468.6,Poznań,ul. Andrzeja Łaskarza,2,,,,,1/1,True,2013-12-20,48.7,Ostrów Tumski-Śródka-Zawady-Komandoria,1,2013,2013.9166666666667,6821.318772036263,2.300042982944195,16.233333333333334,2.67,4025.0,0,0,1,0,0,0,20
4.0,6.0,64.3,5805840.021,6429794.47,Poznań,os. Orła Białego,115,,,,,1/1,True,2014-01-08,64.3,Żegrze,0,2014,2014.0,5794.070857077648,3.7179528371113095,16.075,2.67,3942.0,0,0,1,0,0,0,40
5.0,3.0,58.5,5806410.796,6423880.138,Poznań,ul. Piotra Skargi,10,,,,,1/1,True,2013-12-19,56.1,Górczyn,1,2013,2013.9166666666667,7194.390715138452,4.0244246664448085,11.22,2.67,4025.0,0,0,1,0,0,0,5
3.0,1.0,54.2,5808332.803,6423137.585,Poznań,ul. Rycerska,37c,,,,,1/1,True,2013-12-12,54.2,Grunwald Południe,0,2013,2013.9166666666667,6300.962972341667,4.1435518838021475,18.066666666666666,2.67,4025.0,0,0,1,0,0,0,3
3.0,4.0,52.0,5806612.991,6432097.153,Poznań,os. Przemysława,22,,,,,1/1,True,2013-12-20,52.0,Antoninek-Zieliniec-Kobylepole,0,2013,2013.9166666666667,8896.034400705741,5.2061914575431585,17.333333333333332,2.67,4025.0,0,0,1,0,0,0,0
4.0,2.0,90.18,5811046.738,6426905.088,Poznań,ul. Słowiańska,36B,,,,,1/1,True,2014-01-03,90.18,Stare Winogrady,0,2014,2014.0,8520.763300921115,2.5007591666797038,22.545,2.67,3942.0,0,0,1,0,0,0,27
4.0,1.0,63.4,5807783.624,6428279.207,Poznań,ul. św. Rocha,19p,,,,,1/1,True,2013-12-16,62.4,Rataje,1,2013,2013.9166666666667,10199.592014231974,1.2782131656023052,15.6,2.67,4025.0,0,0,1,0,0,0,24
2.0,1.0,33.6,5804482.782,6428409.304,Poznań,ul. Falista,1,,,,,1/1,True,2013-12-30,31.7,Starołęka-Minikowo-Marlewo,1,2013,2013.9166666666667,7247.462658293077,4.245164313822603,15.85,2.67,4025.0,0,0,1,0,0,0,28
4.0,3.0,85.8,5807583.793,6429634.975,Poznań,ul. Katowicka,67A,,,,,1/1,True,2013-12-30,85.8,Rataje,0,2013,2013.9166666666667,9860.35946386949,2.559833945366669,21.45,2.67,4025.0,0,0,1,0,0,0,24
3.0,3.0,52.5,5807250.363,6424261.441,Poznań,ul. Józefa Chociszewskiego,45,,,,,1/1,True,2013-12-03,52.5,Łazarz,0,2013,2013.9166666666667,7007.652793499364,3.2903994996935304,17.5,2.67,4025.0,0,0,1,0,0,0,38
1.0,0.0,33.08,5808858.747,6427956.414,Poznań,ul. Chwaliszewo,73,,,,,1/1,True,2013-12-30,33.08,Stare Miasto,0,2013,2013.9166666666667,7883.649615388904,0.7395483054561194,33.08,2.67,4025.0,0,0,1,0,0,0,26
3.0,0.0,65.4,5814535.731,6428204.55,Poznań,ul. Błażeja,10K,,,,,1/1,True,2014-01-13,65.4,Naramowice,0,2014,2014.0,10040.287578655021,6.034525444309003,21.8,2.67,3942.0,0,0,1,0,0,0,15
3.0,0.0,42.1,5807037.59,6425438.613,Poznań,ul. Kolejowa,33,,,,,1/1,True,2013-12-20,36.6,Łazarz,1,2013,2013.9166666666667,6362.000616634097,2.393278739452856,12.200000000000001,2.67,4025.0,0,0,1,0,0,0,38
2.0,3.0,36.8,5807897.405,6423443.155,Poznań,ul. Grunwaldzka,83b,,,,,1/1,True,2013-12-12,36.8,Grunwald Południe,0,2013,2013.9166666666667,6327.424526326305,3.8901702966671943,18.4,2.67,4025.0,0,0,1,0,0,0,3
3.0,4.0,37.0,5808941.092,6423086.794,Poznań,ul. Ognik,26,,,,,1/1,True,2013-12-20,37.0,Grunwald Północ,0,2013,2013.9166666666667,7929.46001180265,4.203469943041254,12.333333333333334,2.67,4025.0,0,0,1,0,0,0,4
3.0,3.0,70.1,5813586.856,6428442.199,Poznań,ul. Naramowicka,203n,,,,,1/1,True,2013-12-23,70.1,Naramowice,0,2013,2013.9166666666667,6986.58390113732,5.147763563408665,23.366666666666664,2.67,4025.0,0,0,1,0,0,0,15
5.0,0.0,80.0,5807218.301,6423073.391,Poznań,ul. Piotra Ściegiennego,99,,,,,1/1,True,2014-01-07,74.0,Grunwald Południe,1,2014,2014.0,5454.125934044151,4.413904031937453,14.8,2.67,3942.0,0,0,1,0,0,0,3
3.0,2.0,46.7,5804595.189,6428146.856,Poznań,ul. Czysta,10,,,,,1/1,True,2013-12-09,46.7,Starołęka-Minikowo-Marlewo,0,2013,2013.9166666666667,7479.097084651219,4.0727725159262445,15.566666666666668,2.67,4025.0,0,0,1,0,0,0,28
2.0,3.0,42.4,5807353.251,6424913.824,Poznań,ul. Emilii Sczanieckiej,6,,,,,1/1,True,2014-01-07,42.4,Łazarz,0,2014,2014.0,10452.586956508598,2.6570282877827354,21.2,2.67,3942.0,0,0,1,0,0,0,38
3.0,2.0,45.79,5804595.189,6428146.856,Poznań,ul. Czysta,10,,,,,1/1,True,2013-12-10,45.79,Starołęka-Minikowo-Marlewo,0,2013,2013.9166666666667,7153.117268984274,4.0727725159262445,15.263333333333334,2.67,4025.0,0,0,1,0,0,0,28
4.0,0.0,59.93000000000001,5806982.784,6425480.693,Poznań,ul. Kolejowa,16,,,,,1/1,True,2014-01-03,49.38,Łazarz,1,2014,2014.0,4086.7286261570184,2.397168727905895,12.345,2.67,3942.0,0,0,1,0,0,0,38
2.0,2.0,51.0,5806372.622,6424632.861,Poznań,ul. Jakuba Krauthofera,18g,,,,,1/1,True,2014-01-09,51.0,Górczyn,0,2014,2014.0,7913.829786652297,3.4379720442804245,25.5,2.67,3942.0,0,0,1,0,0,0,5
4.0,1.0,96.22,5804595.189,6428146.856,Poznań,ul. Czysta,10,,,,,1/1,True,2013-12-27,96.22,Starołęka-Minikowo-Marlewo,0,2013,2013.9166666666667,6614.57640498935,4.0727725159262445,24.055,2.67,4025.0,0,0,1,0,0,0,28
2.0,1.0,60.7,5807172.811,6429677.455,Poznań,ul. Milczańska,14h,,,,,1/1,True,2013-12-16,60.7,Rataje,0,2013,2013.9166666666667,14577.05182473592,2.781622936217812,30.35,2.67,4025.0,0,0,1,0,0,0,24
3.0,0.0,93.75999999999999,5804595.189,6428146.856,Poznań,ul. Czysta,10,,,,,1/1,True,2014-01-03,76.38,Starołęka-Minikowo-Marlewo,1,2014,2014.0,6747.485545329864,4.0727725159262445,25.459999999999997,2.67,3942.0,0,0,1,0,0,0,28
3.0,1.0,45.66,5809325.32,6424507.212,Poznań,ul. Augustyna Szamarzewskiego,58,,,,,1/1,True,2014-01-03,45.66,Jeżyce,0,2014,2014.0,6119.559068825441,2.867294296189034,15.219999999999999,2.67,3942.0,0,0,1,0,0,0,8
3.0,14.0,48.8,5805394.431,6429131.632,Poznań,os. Orła Białego,3,,,,,1/1,True,2014-01-23,48.8,Żegrze,0,2014,2014.0,5805.325562678615,3.681826456399774,16.266666666666666,2.67,3942.0,0,0,1,0,0,0,40
3.0,0.0,62.3,5808532.62,6431717.056,Poznań,ul. Pobiedziska,10,,,,,1/1,True,2014-01-15,62.3,Warszawskie-Pomet-Maltańskie,0,2014,2014.0,8297.355924602789,4.443094754355217,20.766666666666666,2.67,3942.0,0,0,1,0,0,0,32
3.0,1.0,60.65,5807431.335,6425547.717,Poznań,ul. Kolejowa,6,,,,,1/1,True,2014-01-10,52.44,Łazarz,1,2014,2014.0,4440.2979132114415,2.0699731324909845,17.48,2.67,3942.0,0,0,1,0,0,0,38
4.0,6.0,63.4,5815197.235,6425893.612,Poznań,os. Jana III Sobieskiego,21,,,,,1/1,True,2014-01-02,63.4,Piątkowo Północ,0,2014,2014.0,6243.591141434915,6.766208637772235,15.85,2.67,3942.0,0,0,1,0,0,0,22
2.0,1.0,53.4,5814360.568,6428278.957,Poznań,ul. Błażeja,6g,,,,,1/1,True,2013-12-18,49.4,Naramowice,1,2013,2013.9166666666667,7950.182632916117,5.873789203829274,24.7,2.67,4025.0,0,0,1,0,0,0,15
4.0,3.0,69.2,5811813.196,6426680.516,Poznań,ul. Księcia Mieszka I,20D,,,,,1/1,True,2013-12-13,69.2,Nowe Winogrady Południe,0,2013,2013.9166666666667,8748.670212122843,3.2937708339010072,17.3,2.67,4025.0,0,0,1,0,0,0,16
4.0,5.0,63.4,5805998.474,6429698.378,Poznań,os. Stare Żegrze,178,,,,,1/1,True,2013-11-15,63.4,Żegrze,0,2013,2013.8333333333333,6904.677262292728,3.5365147746301617,15.85,2.67,4025.0,0,0,1,0,0,0,40
3.0,2.0,64.79,5813378.821,6424695.292,Poznań,ul. Strzeszyńska,67C,,,,,1/1,True,2013-12-16,64.79,Podolany,0,2013,2013.9166666666667,8146.188781539816,5.4537087447690835,21.596666666666668,2.67,4025.0,0,0,1,0,0,0,23
2.0,1.0,63.0,5807172.811,6429677.455,Poznań,ul. Milczańska,14h,,,,,1/1,True,2014-01-16,63.0,Rataje,0,2014,2014.0,8577.229034518736,2.781622936217812,31.5,2.67,3942.0,0,0,1,0,0,0,24
3.0,0.0,70.6,5814360.568,6428278.957,Poznań,ul. Błażeja,6g,,,,,1/1,True,2013-12-23,52.1,Naramowice,1,2013,2013.9166666666667,7895.71899945414,5.873789203829274,17.366666666666667,2.67,4025.0,0,0,1,0,0,0,15
2.0,4.0,48.4,5807172.811,6429677.455,Poznań,ul. Milczańska,14i,,,,,1/1,True,2014-01-15,48.4,Rataje,0,2014,2014.0,8755.900518083276,2.781622936217812,24.2,2.67,3942.0,0,0,1,0,0,0,24
3.0,2.0,47.1,5807715.898,6429552.086,Poznań,ul. Katowicka,45,,,,,1/1,True,2013-12-20,47.1,Rataje,0,2013,2013.9166666666667,10711.39381951346,2.4339772120668375,15.700000000000001,2.67,4025.0,0,0,1,0,0,0,24
4.0,2.0,96.54,5807988.716,6422873.062,Poznań,ul. Podkomorska,27,,,,,1/1,True,2013-12-18,96.54,Grunwald Południe,0,2013,2013.9166666666667,7235.836624263765,4.43974872725747,24.135,2.67,4025.0,0,0,1,0,0,0,3
3.0,4.0,34.2,5804402.671,6425975.087,Poznań,ul. Dębowa,43,,,,,1/1,True,2014-01-02,34.2,Zielony Dębiec,0,2014,2014.0,7262.353920274712,4.368319951813603,11.4,2.67,3942.0,0,0,1,0,0,0,36
2.0,2.0,52.14,5809592.946,6425617.163,Poznań,ul. Kościelna,26,,,,,1/1,True,2013-12-06,52.14,Jeżyce,0,2013,2013.9166666666667,8770.671913476699,1.9455466823811058,26.07,2.67,4025.0,0,0,1,0,0,0,8
2.0,4.0,32.9,5805328.624,6425548.612,Poznań,ul. 28 Czerwca 1956 r.,275/277,,,,,1/1,True,2013-12-17,28.1,Wilda,1,2013,2013.9166666666667,4419.439574259701,3.675023314108291,14.05,2.67,4025.0,0,0,1,0,0,0,33
4.0,4.0,51.0,5806454.921,6423893.629,Poznań,ul. Piotra Skargi,9,,,,,1/1,True,2013-12-16,47.9,Górczyn,1,2013,2013.9166666666667,6967.652449866906,3.989448499532504,11.975,2.67,4025.0,0,0,1,0,0,0,5
3.0,1.0,98.17,5808022.592,6422816.298,Poznań,ul. Trybunalska,52,,,,,1/1,True,2014-01-03,98.17,Grunwald Południe,0,2014,2014.0,6546.438364978201,4.49174510491902,32.723333333333336,2.67,3942.0,0,0,1,0,0,0,3
3.0,3.0,37.03,5808860.374,6423427.449,Poznań,ul. Jesienna,33,,,,,1/1,True,2014-01-15,37.03,Grunwald Północ,0,2014,2014.0,7587.6693284641715,3.857391562992786,12.343333333333334,2.67,3942.0,0,0,1,0,0,0,4
3.0,3.0,48.7,5807199.125,6424499.807,Poznań,ul. Józefa Chociszewskiego,30a,,,,,1/1,True,2014-01-29,48.7,Łazarz,0,2014,2014.0,7490.700520694028,3.0960449440153877,16.233333333333334,2.67,3942.0,0,0,1,0,0,0,38
2.0,3.0,50.300000000000004,5806742.049,6421928.808,Poznań,ul. Grunwaldzka,224F,,,,,1/1,True,2013-12-16,48.7,Junikowo,1,2013,2013.9166666666667,9913.22494440784,5.65034209561559,24.35,2.67,4025.0,0,0,1,0,0,0,9
4.0,10.0,55.5,5806462.284,6422507.903,Poznań,ul. Galileusza,2e,,,,,1/1,True,2013-11-18,53.0,Grunwald Południe,1,2013,2013.8333333333333,6604.716942046063,5.212843772448205,13.25,2.67,4025.0,0,0,1,0,0,0,3
3.0,1.0,37.4,5809178.184,6423445.254,Poznań,ul. Modra,3,,,,,1/1,True,2014-01-21,37.4,Grunwald Północ,0,2014,2014.0,7471.098050336085,3.8763694082256843,12.466666666666667,2.67,3942.0,0,0,1,0,0,0,4
5.0,1.0,155.52,5806906.262,6424532.285,Poznań,ul. Władysława Nehringa,5,,,,,1/1,True,2013-12-19,125.87,Łazarz,1,2013,2013.9166666666667,4624.7958721063,3.208899161647489,25.174,2.67,4025.0,0,0,1,0,0,0,38
2.0,3.0,52.32,5809420.251,6427948.655,Poznań,ul. Szyperska,13A,,,,,1/1,True,2013-12-20,52.32,Stare Miasto,0,2013,2013.9166666666667,9909.740104228065,1.082673259894552,26.16,2.67,4025.0,0,0,1,0,0,0,26
4.0,2.0,63.5,5813300.779,6426908.24,Poznań,os. Bolesława Śmiałego,30,,,,,1/1,True,2014-01-07,63.5,Piątkowo,0,2014,2014.0,8042.771047258564,4.741557181175155,15.875,2.67,3942.0,0,0,1,0,0,0,21
2.0,2.0,50.68,5814031.306,6423937.262,Poznań,ul. Nałęczowska,85,,,,,1/1,True,2014-01-15,50.68,Podolany,0,2014,2014.0,12558.297981216952,6.3971842358046,25.34,2.67,3942.0,0,0,1,0,0,0,23
4.0,1.0,54.0,5806225.43,6426406.634,Poznań,ul. Hetmańska,101,,,,,1/1,True,2013-12-16,50.0,Wilda,1,2013,2013.9166666666667,6488.7316689174495,2.503070743420981,12.5,2.67,4025.0,0,0,1,0,0,0,33
3.0,3.0,56.4,5807431.209,6426351.198,Poznań,ul. Robocza,5,,,,,1/1,True,2013-12-18,53.4,Wilda,1,2013,2013.9166666666667,9156.991898773347,1.4684512974440873,17.8,2.67,4025.0,0,0,1,0,0,0,33
2.0,3.0,48.27,5814377.377,6428314.842,Poznań,ul. Błażeja,4H,,,,,1/1,True,2013-12-10,48.27,Naramowice,0,2013,2013.9166666666667,7975.4999236329495,5.896578612406897,24.135,2.67,4025.0,0,0,1,0,0,0,15
2.0,5.0,62.1,5807422.476,6426411.516,Poznań,ul. Przemysłowa,50,,,,,1/1,True,2013-12-18,48.5,Wilda,1,2013,2013.9166666666667,7841.657667265698,1.4382877231040536,24.25,2.67,4025.0,0,0,1,0,0,0,33
3.0,3.0,55.3,5807393.279,6429625.391,Poznań,ul. Katowicka,89A,,,,,1/1,True,2013-12-10,55.3,Rataje,0,2013,2013.9166666666667,10105.57204638588,2.6307676174460313,18.433333333333334,2.67,4025.0,0,0,1,0,0,0,24
3.0,2.0,62.0,5807401.319,6426491.681,Poznań,ul. Marcina Chwiałkowskiego,10,,,,,1/1,True,2013-12-30,57.5,Wilda,1,2013,2013.9166666666667,5318.411228528136,1.4092332652526403,19.166666666666668,2.67,4025.0,0,0,1,0,0,0,33
2.0,1.0,42.02,5805001.233,6425092.728,Poznań,ul. Czeremchowa,32,,,,,1/1,True,2014-01-27,42.02,Świerczewo,0,2014,2014.0,10159.215644363348,4.185534103532491,21.01,2.67,3942.0,0,0,1,0,0,0,39
4.0,2.0,68.9,5798355.082,6429494.046,Poznań,ul. Głuszyna,241,,,,,1/1,True,2013-12-18,62.9,Głuszyna,1,2013,2013.9166666666667,6663.411774624076,10.456633481898749,15.725,2.67,4025.0,0,0,1,0,0,0,6
